Product Name,Product ID,Review Text,Review Rating,Review Date,Reviewer Verified
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Good Nice product and good sound quality under this range,3.0,· 1 month ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,"• Worth the money Best product 👍👍 Chhotelal Prajapati , Sant Ravidas Nagar Bhadohi District",4.0,· 1 month ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,"• Moderate Very poor connections don't buy Dhanraj.g , Sidco Industrial Estate Jakkasandra",2.0,· 1 month ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Not recommended at all I am having frequent connection problems and my Bluetooth keeps disconnecting.,1.0,· 1 month ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,,1.0,· 1 month ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Did not meet expectations This is the worst bluetooth headphone i have ever bought ... I have bought multiple products and this is my first time iam reviewing this because.. it does not do that basiv job of a bluetooth headset... more,1.0,· 1 month ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Terrible product Very bad product after one month use right side buffer is not working... Very bad product please do not go for it !,1.0,· 1 month ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Great product Sound quality wise is good with AAC and the bass is decent but if u use a good equaliser to tune it for bass it will give better bass than normal. In picture there was a mention that it has  4 eq mode... more,5.0,· 1 month ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Worst experience ever!,1.0,· 1 month ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Terrible product Very bad product after one month use right side buffer is not working... Very bad product please do not go for it !,1.0,· 1 month ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Just wow! Very very good product,5.0,· 1 month ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,"5.0 • Simply awesome Review for: Color Navy Blue • Microphone Yes Awesome Flipkart Customer , New Delhi Helpful 1",5.0,,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,,4.0,· 2 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Expected a better product,2.0,· 2 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Delightful Best quality Mullaivasan.A  (s/o) Amaithi .M,4.0,· 2 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Did not meet expectations It is to much heavy feel on head,1.0,· 2 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Just okay This Head Has No Bass,3.0,· 2 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Useless product Very bad quality in this price Flipkart policy not satisfied so I stopped buying any product,1.0,· 2 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,,5.0,· 2 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Great product This product is one of the best before buying a new headphone I have already seen a review video of many headphones but this one is the best  one in this price range. It comes with a good build qualit... more,5.0,· 2 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,,5.0,· 2 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Useless product Very bad quality in this price Flipkart policy not satisfied so I stopped buying any product,1.0,· 2 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,"• Worth every penny This is the best device I have used before in this price TANMAY BAGCHI , Koch Bihar District",5.0,· 2 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,"4.0 • Value-for-money Review for: Color Jet Black • Microphone Yes Good product Mohit Saharan , Bikaner Helpful",4.0,,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Decent product Item is good but sound quality normal headphones.,3.0,· 2 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Excellent This product is good 👍,5.0,· 2 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,,5.0,· 2 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,,5.0,· 2 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Best in the market! Must buy this product once,5.0,· 2 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Delightful It's perfect buddy('-'),4.0,· 2 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Really Nice Good for money.,4.0,· 2 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,"• Excellent This prouct are value for money it is a very good product Flipkart Customer , Muzaffarpur District",5.0,· 2 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,,4.0,· 2 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Not good What's to protect 1. 🪫 Battery problem 2. Not charging 3. Voice problem 4. Song quality problem,2.0,· 2 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Fabulous! It's good and worth for money 💰,5.0,· 2 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,,3.0,· 3 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Just okay I am not using my Headphones after the using my Headphones then review,3.0,· 3 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Waste of money! Don't waste your money,1.0,· 3 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,"• Perfect product! Very nice quality and sound quality is good Battery backup also very good Flipkart Customer , Bangalore Division",5.0,· 3 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,,4.0,· 3 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,,5.0,· 3 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Horrible The product is not good Sound quality is so bad If you push all the buttons of your phone volume button though this is too low sound quality Battery back is so good though I never feel any bass in t... more,1.0,· 3 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Highly recommended I invested in the best thing,5.0,· 3 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,The product is not good Sound quality is so bad If you push all the buttons of your phone volume button though this is too low sound quality Battery back is so good though I never feel any bass in t... more,,· 3 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Slightly disappointed Very poor sound quality one side sound was very low,2.0,· 3 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,"1.0 • Worthless Review for: Color Jet Black • Microphone Yes Worlds 3rd class product danish ansari , Bangalore Division Helpful",1.0,,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,,4.0,· 3 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,"• Horrible Bad product Anil Bargujer , Mahendragarh District",1.0,· 3 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,,1.0,· 4 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Mind-blowing purchase,5.0,· 4 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,,5.0,· 4 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,"• Very Good Nice product, battery is very good. Long time backup no tension about backup.. Thanks flipkart..",4.0,· 4 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Useless product I have been using this product for a month now. Bass is bit ok. Sound quality is not up to the mark. Can't use it for longer hours feeling uncomfortable after long use,1.0,· 4 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Absolute rubbish! All about is better or value for money but it's battery is so ruined And it's serviceing is so bad no one take action against your product defaults,1.0,· 4 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,"• Worthless Worlds 3rd class product danish ansari , Bangalore Division",1.0,· 3 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,"4.0 • Very Good Review for: Color Jet Black • Microphone Yes Nice product, battery is very good. Long time backup no tension about backup.. Thanks flipkart.. sunil dutt , Panipat Helpful",4.0,,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,,2.0,· 4 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,"1.0 • Worst experience ever! Review for: Color Navy Blue • Microphone Yes Worst product.. with bad sound quality Gaurav Tiwari , Ranchi Helpful",1.0,,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Great product Best sound quality and best battery backup this product was good for people who need both wireless and wired headphones,5.0,· 4 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Brilliant Very very nice product ❣️,5.0,· 4 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Very poor Basic volume and low bass quality that disappointed me this price,1.0,· 4 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Fair Audio quality is decent but sound is very low although noise cancellation is good .,3.0,· 4 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,,5.0,· 4 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,,3.0,· 4 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Utterly Disappointed,1.0,· 4 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,"• Worth every penny Best sound effect  ,noise  control okay 👍,Bass effect awesome , Backing no safety poor maddy Kuttah , Coimbatore District",5.0,· 4 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Worst experience ever! Worst product.. with bad sound quality,1.0,· 4 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Utterly Disappointed,1.0,· 4 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Terrific THE OVERALL PRODUCT IS GOOD,5.0,· 4 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,"5.0 • Brilliant Review for: Color Navy Blue • Microphone Yes Great sound low on bass design is good build is not good as price. Priyanshu Kashyap , Gaya Helpful",5.0,,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,,5.0,· 4 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Good If you are looking for gaming it is a bad choice.... For normal use like watching movie listening to music its okay,3.0,· 4 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,"• Perfect product! Battery backup is very good . The sound, base everything is perfect. I suggest if you buy it , never regret",5.0,· 4 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,"• Wonderful I had already compare so many headphones under 1500 but this is i found very best comfortable for ear and awesome quality, battery and all. Thank you....",5.0,· 4 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,,1.0,· 4 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Highly recommended Very excellent product sounds clearly quality was also good I like it,5.0,· 4 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,,5.0,· 4 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,"• Delightful It's been 2 weeks that I am using this headphones really had excellent performance for battery,  sound quality and build quality.",4.0,· 4 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Brilliant Great sound low on bass design is good build is not good as price.,5.0,· 4 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,,5.0,· 4 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,"5.0 • Super! Review for: Color Jet Black • Microphone Yes Simply awesome Lakshmi Customer , Madhurawada Helpful",5.0,,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Fair Improve sound quality,3.0,· 4 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Perfect product! Excellent product Padavala Shanmukheswararao,5.0,· 4 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,,4.0,· 5 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Nice product Good bargain . Go for it. Value for money,4.0,· 5 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,,4.0,· 5 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Super! The product build quality is good,5.0,· 5 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,,4.0,· 5 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,,5.0,· 5 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,,5.0,· 4 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Simply awesome Good product....go for it,5.0,· 5 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Simply awesome Good quality Good bass,5.0,· 5 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,,3.0,· 5 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Decent product Not good on ENC feature other than it.. overall a good one,3.0,· 5 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,,4.0,· 5 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Super! Battery backup is extraordinary...,5.0,· 5 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Fair On off system issue otherwise it absolutely nice,3.0,· 5 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Slightly disappointed,2.0,"· Mar, 2025",True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,"5.0 • Classy product Review for: Color Jet Black • Microphone Yes Superb product Flipkart Customer , Butibori Helpful",5.0,,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,,2.0,· 5 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,,4.0,"· Feb, 2025",True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,"• Terrific I dont know if you guys gonna believe me or not but the battery pack on these Boult audio flex headphones are just insane.. I mean, i only have charged it one single time since the day i received it, ... more",5.0,"· Feb, 2025",True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Does the job Best headphones i love,3.0,· 5 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,,5.0,· 5 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,,4.0,"· Feb, 2025",True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Slightly disappointed Sound quality is worst compared to oppo enco buds 2 I recommend you to buy that there is no return option also.,2.0,· 5 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,"1.0 • Waste of money! Review for: Color Jet Black • Microphone Yes Don't buy Vishi Singh , New Delhi Helpful",1.0,,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Expected a better product build quality is okay but sound quality is poor for now aftre few days will give you proper review about battery perfomance,2.0,· 5 months ago,True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,• Waste of money! Very bad experience 😞😡😡😡😡 do not buy,1.0,"· Feb, 2025",True
Goboult Flex 80hrs Battery Enc Mic 40mm Drivers 60ms Low Latency Bluetooth Wired,ACCHAKMTBZ8GWMGJ,,5.0,· 5 months ago,True
