Product Name,Product ID,Review Text,Review Rating,Review Date,Reviewer Verified
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Don't waste your money Facing heating since day 1,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Did not meet expectations Battery is worst. It is draining too fast At night if battery is 30% morning the phone is switched off. Not happy with the battery at all And when given to service centre in warranty period which i... more,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Worst experience ever!,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Did not meet expectations Camera is not good... Samsung has to work on it... over all mobile is good,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Unsatisfactory Worst phone , too much heat Satya Venkatesh , Bangalore Division",1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Unsatisfactory Not working within 20 days,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Unsatisfactory Camera quality is even way below average. There is some issues with it.,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Absolute rubbish! My battery is draining super fast,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Utterly Disappointed Not worth this mobile this budget Uppala Chandra Sekhar,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"1.0 • Waste of money! Review for: Color Onyx Black • RAM 8 GB • Storage 256 GB One of the worst samsung, I ever used i am we read with this s24 the battery life sucks the The charging sucks. Then, the camera sucks Ui sucks operating system sucks the chip set, snap dragon also su... more Flipkart Customer , Edavilangu Helpful for 4 16",1.0,"Ui sucks operating system sucks the chip set, snap dragon also su... more",True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Very poor Very bad experience. Received copy cable in the box. It is very thin and rigid.,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Don't waste your money A phone with the WORST PERFORMANCE in  LOW LIGHT PHOTOGRAPHY in all the 4 cameras in it,  in this price range. In low light, the cameras capture only NOISE not photo.",1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Horrible Heating issue Animesh Roy , Presidency Division",1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Useless product Heating issue is 10x than my 17k old phn,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Terrible product Issues with this device 1. Battery drain 2. Heating while using normal apps,  using camera  , in gaming it becomes a frying pan , in sunlight it becomes like a lava ...",1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Not recommended at all Bad quality Flipkart Customer , Chitrakoot Division",1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Very poor Very bad 😞😞😞 Flipkart Customer , South Twenty Four Parganas District",1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Absolute rubbish! The phone screen got black and not operating suddenly poor product quality don't buy this product....very poor,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Unsatisfactory I didn't insert the sim card into the sim slot but it shows full network bar without any sim card inserted,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Waste of money! One of the worst samsung, I ever used i am we read with this s24 the battery life sucks the The charging sucks. Then, the camera sucks Ui sucks operating system sucks the chip set, snap dragon also su... more",1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Worst experience ever! The heats up a lot.,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"1.0 • Worst experience ever! Review for: Color Onyx Black • RAM 8 GB • Storage 128 GB Earphone plug not working new mobile What should I do Flipkart Customer , Surendranagar Helpful for 2 5",1.0,,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Did not meet expectations Its heating up like he'll.,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Terrible product Never buy on Flipkart,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Did not meet expectations Camera disappointed 😞 more compare to one,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Waste of money! After 3 weeks of usage ... phone is heating while using the camera. Finger print sensor not upto the mark... Pathetic  performane  even with wifi...other lower version phones working much better,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Hated it! Worst phone and Worst camera,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Not recommended at all charging port big prob newly buy waist money,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Worthless This phone is really great, but the charging cable is so bad. When I try to charge my phone, it's not working properly. Sometimes it starts to charge, but after some time, it disconnects automatically.🥲 Utpal  Das , Murshidabad District",1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Worst experience ever! Earphone plug not working new mobile,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"1.0 • Hated it! Review for: Color Amber Yellow • RAM 8 GB • Storage 256 GB Worst phone and Worst camera Ramanji Vempalli , Bengaluru Helpful for 1 2",1.0,,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"1.0 • Very poor Review for: Color Amber Yellow • RAM 8 GB • Storage 256 GB Too much heating issue worst battery maximum we can use 8to 9hrs Flipkart Customer , Anantapur Helpful for 1",1.0,,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Terrible product Phone getting restart,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Not recommended at all Heating issues, please don't buy this phone. Worst phone.",1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Don't waste your money Using mobile phone will be heat Narender REDDY Veluri,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Terrible product Battery only last for 2 and half hours,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Hated it! Camera is good but having lot kf heating issue and main is bettery, if i am traveling and using camera , I need to charge phone 3 times a day , bettery performance is pathatic, did not recommend ABHISHEK SINGH SENGAR",1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Not recommended at all,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Worst experience ever! I didn't get good phone,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Very poor Too much heating issue worst battery maximum we can use 8to 9hrs,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"1.0 • Very poor Review for: Color Cobalt Violet • RAM 8 GB • Storage 128 GB Very low pixel clarity of taken photos, 30x zoom is there but clarity is not there gaddam g , Medchal Malkajgiri District Helpful for 6 6",1.0,,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Absolute rubbish! Not fully satisfied Chetan Jain , Bangalore Division",1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Don't waste your money Donot buy from it flipkart , phone have wifi connectivity issue , overheating issue and their so called 10 day replacement policy , they will never replace your phone,i highly recommend donot go for d... more",1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Don't waste your money,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Waste of money! The battery is draining very quickly in 4 to 5 hours.,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Don't waste your money Backpanel is coming out in just 5,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Worst experience ever! Mobile is getting heat very soon,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Hated it! Battery issue and camera not so good,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Not recommended at all,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Very poor Very low pixel clarity of taken photos, 30x zoom is there but clarity is not there gaddam g , Medchal Malkajgiri District",1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Utterly Disappointed I disappointed only Battery performance Jana Aa , Bangalore Division",1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Not recommended at all The phone having over heating issue and battery performance is not good,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Don't waste your money Camera is not good as hyped, takes blurry, shady, blacky photos. Battery discharges quickly. It's a wrong choice. Gopalkrishna R Kadolkar",1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Don't waste your money Small Chinks between camera lens and back panel,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Utterly Disappointed Waste of money don't buy,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Utterly Disappointed,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Unsatisfactory Get defective piece and its litrally worst phone ever,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Not recommended at all Battery performance very low,If u r a working person then don't buy this phone,u hv 2 carry charger everywhere, it's disgusting 😑. Sungida siddika Rahaman , Krishnapur Maldah District",1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Waste of money! I have been overcharged for my phone.,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Not recommended at all Device heat very badly and battery draina very quickly. Just in 2 hours came drom from 60 to 10 %,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"1.0 • Waste of money! Review for: Color Amber Yellow • RAM 8 GB • Storage 256 GB build quality is very bad, phone dropped from 3ft and it broke back glass. gorilla class victus 2 WHAT A JOKE!!! punit kumar , Sheoganj Helpful for 4",1.0,,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Did not meet expectations Heats up so fast , sound quality is like cheap 10k inr phone like chinese brands Arif  hussain , South Salmara Mankachar District",1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Waste of money! Product having Overheat problem,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Terrible product Dissapointed with size and camera quality...even heats with normal operations like taking photos ans surfing on phone...screen size also too small.... Kalpesh Panchal , Ahmadabad District",1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Very poor It gets too hot and iphone 16 even 15 is better than this phone And battery life is too bad,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Hated it! Prpduct i would say 4 ⭐️, little heating and battery issue. But the reaspn for one star is pathetic service from seller as well as flipkart aka scamcart",1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Hated it! Fingerprint not working,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Waste of money! build quality is very bad, phone dropped from 3ft and it broke back glass. gorilla class victus 2 WHAT A JOKE!!!",1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,• Don't waste your money Very bad Very hottt Dr.jayvirsinh Jadeja,1.0,· 4 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"1.0 • Worst experience ever! Review for: Color Amber Yellow • RAM 8 GB • Storage 256 GB Heating issue Vikranth Ponnam , Karimnagar District Helpful 1",1.0,,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,,1.0,· 5 months ago,True
Samsung Galaxy S24 5g Snapdragon Cobalt Violet 256 Gb,MOBHDVFKKYGS2K9T,"• Waste of money! Back color remove Ritik Raina , Jalandhar Division",1.0,· 5 months ago,True
